Ensembl Gene ID	Human Ensembl Gene ID	dS	dN	% Identity	Human % Identity
FBgn0033528	ENSG00000211460			49	51
FBgn0033529	ENSG00000162517			42	29
FBgn0033539	ENSG00000108262			38	36
FBgn0033539	ENSG00000139436			37	35
FBgn0033540	ENSG00000134759			41	36
FBgn0024836	ENSG00000143126			30	37
FBgn0024836	ENSG00000008300			30	33
FBgn0024836	ENSG00000075275			30	36
FBgn0005586	ENSG00000105649			77	77
FBgn0005586	ENSG00000169213			77	77
FBgn0005586	ENSG00000105514			75	75
FBgn0005586	ENSG00000152932			78	76
FBgn0005586	ENSG00000206418			38	34
FBgn0033543	ENSG00000110887			34	33
FBgn0033543	ENSG00000203797			37	34
FBgn0033544	ENSG00000104343			56	65
FBgn0033544	ENSG00000258677			55	65
FBgn0024956	ENSG00000020426			51	52
FBgn0053144	ENSG00000137393			13	46
FBgn0053144	ENSG00000151692			13	48
FBgn0027499	ENSG00000171681			13	14
FBgn0027499	ENSG00000166669			8	16
FBgn0033547	ENSG00000168569			27	31
FBgn0033548	ENSG00000182117			66	66
FBgn0033549	ENSG00000154920			26	14
FBgn0033549	ENSG00000197774			20	14
FBgn0033550	ENSG00000205269			38	37
FBgn0033550	ENSG00000166822			46	41
FBgn0033550	ENSG00000261717			27	24
FBgn0033551	ENSG00000121644			51	54
FBgn0086898	ENSG00000135299			12	16
FBgn0086898	ENSG00000166839			8	14
FBgn0086898	ENSG00000189045			5	14
FBgn0029134	ENSG00000100804			50	53
FBgn0029134	ENSG00000204264			48	49
FBgn0029134	ENSG00000222028			38	35
FBgn0033555	ENSG00000134419			88	88
FBgn0033556	ENSG00000117614			55	51
FBgn0033557	ENSG00000241945			46	47
FBgn0027525	ENSG00000135521			41	43
FBgn0050016	ENSG00000222019			14	9
FBgn0050016	ENSG00000118271			21	16
FBgn0033562	ENSG00000136045			37	34
FBgn0010356	ENSG00000148835			43	38
FBgn0033564	ENSG00000124587			30	28
FBgn0061356	ENSG00000101323			43	47
FBgn0061356	ENSG00000116882			41	46
FBgn0033566	ENSG00000169592			29	34
FBgn0050020	ENSG00000177888			13	18
FBgn0033569	ENSG00000177888			20	15
FBgn0033570	ENSG00000184983			48	39
FBgn0033571	ENSG00000099817			85	85
FBgn0033572	ENSG00000123643			25	24
FBgn0033572	ENSG00000186335			23	22
FBgn0033572	ENSG00000180773			23	21
FBgn0033572	ENSG00000186334			25	22
FBgn0033574	ENSG00000163536			24	23
FBgn0033574	ENSG00000106366			21	20
FBgn0033574	ENSG00000114204			21	20
FBgn0033574	ENSG00000135919			22	20
FBgn0033574	ENSG00000253309			21	19
FBgn0040765	ENSG00000118263			22	41
FBgn0040765	ENSG00000067082			22	45
FBgn0033578	ENSG00000140463			32	30
FBgn0003396	ENSG00000010818			13	13
FBgn0003396	ENSG00000095951			13	12
FBgn0003396	ENSG00000127124			12	13
FBgn0003396	ENSG00000124203			7	11
FBgn0037084	ENSG00000104915			37	48
FBgn0037084	ENSG00000135823			39	50
FBgn0050021	ENSG00000150054			40	38
FBgn0050021	ENSG00000161647			38	37
FBgn0050021	ENSG00000082126			38	33
FBgn0033599	ENSG00000089060			23	21
FBgn0010423	ENSG00000114854			33	32
FBgn0010423	ENSG00000101470			34	33
FBgn0010423	ENSG00000169885			33	28
FBgn0033605	ENSG00000167515			54	53
FBgn0033607	ENSG00000114742			57	56
FBgn0033609	ENSG00000182325			22	29
FBgn0033610	ENSG00000215187			23	27
FBgn0033610	ENSG00000188163			21	21
FBgn0015582	ENSG00000161513			48	45
FBgn0033615	ENSG00000095485			37	37
FBgn0025373	ENSG00000160752			39	39
FBgn0001276	ENSG00000063322			35	30
FBgn0024188	ENSG00000121579			65	71
FBgn0021795	ENSG00000180879			32	31
FBgn0033631	ENSG00000109610			31	24
FBgn0050022	ENSG00000105755			49	54
FBgn0033633	ENSG00000186532			21	17
FBgn0000581	ENSG00000120616			16	39
FBgn0000581	ENSG00000135999			14	35
FBgn0001269	ENSG00000164778			22	39
FBgn0001269	ENSG00000163064			22	32
FBgn0000577	ENSG00000164778			21	35
FBgn0000577	ENSG00000163064			22	31
FBgn0033636	ENSG00000123636			34	4
FBgn0033636	ENSG00000076108			33	4
FBgn0033638	ENSG00000047346			16	19
FBgn0033638	ENSG00000005238			10	25
FBgn0033639	ENSG00000108306			38	57
FBgn0033639	ENSG00000153558			35	55
FBgn0044020	ENSG00000114125			70	70
FBgn0050035	ENSG00000136856			34	35
FBgn0050035	ENSG00000160326			29	28
FBgn0033644	ENSG00000136856			35	32
FBgn0033644	ENSG00000160326			31	26
FBgn0040491	ENSG00000176720			22	31
FBgn0010516	ENSG00000140374			67	66
FBgn0062449	ENSG00000144048			28	25
FBgn0033653	ENSG00000185838			30	30
FBgn0033654	ENSG00000112320			22	20
FBgn0033654	ENSG00000131831			9	13
FBgn0259832	ENSG00000083099			44	45
FBgn0033656	ENSG00000012174			31	31
FBgn0013756	ENSG00000047410			21	21
FBgn0033661	ENSG00000112159			30	29
FBgn0260932	ENSG00000204348			14	14
FBgn0033663	ENSG00000167004			46	44
FBgn0000556	ENSG00000156508			86	86
FBgn0000556	ENSG00000101210			84	84
FBgn0260959	ENSG00000147316			19	22
FBgn0033665	ENSG00000133195			54	54
FBgn0033669	ENSG00000125818			30	30
FBgn0050036	ENSG00000176597			21	22
FBgn0050036	ENSG00000198488			20	21
FBgn0050036	ENSG00000179913			18	18
FBgn0050036	ENSG00000235863			19	20
FBgn0050036	ENSG00000177191			18	18
FBgn0050037	ENSG00000176597			19	21
FBgn0050037	ENSG00000198488			19	21
FBgn0050037	ENSG00000179913			18	20
FBgn0050037	ENSG00000235863			17	19
FBgn0050037	ENSG00000177191			17	18
FBgn0053145	ENSG00000176597			18	14
FBgn0053145	ENSG00000198488			16	12
FBgn0053145	ENSG00000179913			16	12
FBgn0053145	ENSG00000235863			15	12
FBgn0053145	ENSG00000177191			15	11
FBgn0011704	ENSG00000171848			68	59
FBgn0011704	ENSG00000048392			64	72
FBgn0085260	ENSG00000127993			45	18
FBgn0033672	ENSG00000175193			40	37
FBgn0033673	ENSG00000198814			36	39
FBgn0033673	ENSG00000196475			35	38
FBgn0004839	ENSG00000112655			21	20
FBgn0033674	ENSG00000164715			12	3
FBgn0033674	ENSG00000181409			11	3
FBgn0033674	ENSG00000142235			11	3
FBgn0260012	ENSG00000121892			36	33
FBgn0260012	ENSG00000083642			36	30
FBgn0010339	ENSG00000185721			80	80
FBgn0004463	ENSG00000013503			68	68
FBgn0033679	ENSG00000080511			13	16
FBgn0033679	ENSG00000108786			16	19
FBgn0033679	ENSG00000108785			9	24
FBgn0026176	ENSG00000113558			69	68
FBgn0027495	ENSG00000186532			19	14
FBgn0033685	ENSG00000116885			27	21
FBgn0033686	ENSG00000162639			26	26
FBgn0027504	ENSG00000028116			12	24
FBgn0027504	ENSG00000100749			11	29
FBgn0027504	ENSG00000105053			10	22
FBgn0033687	ENSG00000100246			58	57
FBgn0033688	ENSG00000174231			89	91
FBgn0014184	ENSG00000104904			23	25
FBgn0014184	ENSG00000143450			17	18
FBgn0023167	ENSG00000100028			62	74
FBgn0010621	ENSG00000150753			70	70
FBgn0033690	ENSG00000167136			45	47
FBgn0033691	ENSG00000132432			85	85
FBgn0033692	ENSG00000182484			28	29
FBgn0033692	ENSG00000234769			28	30
FBgn0053964	ENSG00000127720			32	26
FBgn0000426	ENSG00000139343			75	77
FBgn0025454	ENSG00000106258			30	31
FBgn0025454	ENSG00000160868			30	31
FBgn0025454	ENSG00000160870			30	31
FBgn0025454	ENSG00000059377			24	22
FBgn0025454	ENSG00000021461			28	29
FBgn0033696	ENSG00000106258			26	27
FBgn0033696	ENSG00000160868			27	28
FBgn0033696	ENSG00000160870			26	27
FBgn0033696	ENSG00000059377			25	22
FBgn0033696	ENSG00000021461			25	26
FBgn0033697	ENSG00000106258			25	25
FBgn0033697	ENSG00000160868			25	25
FBgn0033697	ENSG00000160870			25	24
FBgn0033697	ENSG00000059377			24	21
FBgn0033697	ENSG00000021461			24	24
FBgn0033698	ENSG00000136813			32	30
FBgn0033699	ENSG00000142534			72	70
FBgn0033706	ENSG00000100554			24	36
FBgn0033713	ENSG00000167861			62	66
FBgn0033714	ENSG00000107862			46	43
FBgn0033716	ENSG00000166192			36	36
FBgn0033717	ENSG00000165591			44	44
FBgn0033718	ENSG00000176225			21	19
FBgn0050047	ENSG00000099219			28	27
FBgn0050049	ENSG00000099219			28	28
FBgn0050043	ENSG00000099219			28	27
FBgn0053013	ENSG00000099219			33	24
FBgn0053012	ENSG00000099219			23	23
FBgn0033720	ENSG00000099219			26	25
FBgn0033734	ENSG00000135537			41	39
FBgn0033735	ENSG00000023697			45	49
FBgn0033737	ENSG00000138750			31	37
FBgn0033738	ENSG00000170185			25	21
FBgn0033738	ENSG00000118369			24	20
FBgn0050051	ENSG00000151353			37	40
FBgn0033739	ENSG00000138101			42	44
FBgn0033739	ENSG00000134769			43	38
FBgn0033741	ENSG00000111641			39	43
FBgn0033744	ENSG00000120088			31	33
FBgn0033744	ENSG00000106113			33	35
FBgn0045063	ENSG00000213614			23	29
FBgn0045063	ENSG00000049860			25	29
FBgn0033748	ENSG00000118707			17	30
FBgn0033748	ENSG00000153779			15	27
FBgn0033748	ENSG00000176679			13	30
FBgn0033748	ENSG00000177426			19	20
FBgn0033749	ENSG00000118707			13	30
FBgn0033749	ENSG00000153779			12	28
FBgn0033749	ENSG00000176679			10	30
FBgn0033749	ENSG00000177426			15	21
FBgn0033752	ENSG00000015171			19	19
FBgn0033752	ENSG00000259741			16	18
FBgn0011592	ENSG00000067141			31	33
FBgn0011592	ENSG00000187323			29	31
FBgn0033755	ENSG00000103249			46	46
FBgn0022764	ENSG00000169375			28	46
FBgn0022764	ENSG00000127511			23	41
FBgn0027356	ENSG00000136717			25	25
FBgn0027356	ENSG00000078053			24	21
FBgn0027356	ENSG00000110934			20	22
FBgn0004435	ENSG00000156052			85	84
FBgn0004435	ENSG00000088256			83	82
FBgn0050054	ENSG00000156052			68	61
FBgn0050054	ENSG00000088256			66	60
FBgn0033756	ENSG00000156052			63	62
FBgn0033756	ENSG00000088256			62	61
FBgn0033757	ENSG00000128585			40	47
FBgn0028683	ENSG00000213246			60	60
FBgn0061359	ENSG00000110921			32	31
FBgn0061360	ENSG00000169627			47	26
FBgn0061360	ENSG00000183336			47	26
FBgn0011604	ENSG00000102038			70	68
FBgn0011604	ENSG00000153147			71	70
FBgn0011604	ENSG00000128908			27	18
FBgn0033760	ENSG00000123643			30	29
FBgn0033760	ENSG00000186335			29	28
FBgn0033760	ENSG00000180773			31	29
FBgn0033760	ENSG00000186334			27	25
FBgn0033761	ENSG00000148090			54	47
FBgn0033761	ENSG00000121310			52	53
FBgn0033762	ENSG00000014824			40	47
FBgn0033763	ENSG00000141012			23	24
FBgn0261673	ENSG00000008283			24	26
FBgn0261625	ENSG00000135423			40	47
FBgn0261625	ENSG00000115419			42	44
FBgn0033766	ENSG00000251184			1	20
FBgn0033766	ENSG00000095319			20	21
FBgn0033769	ENSG00000100445			39	40
FBgn0033773	ENSG00000073803			19	7
FBgn0026619	ENSG00000102125			35	41
FBgn0026741	ENSG00000112110			28	29
FBgn0011227	ENSG00000184076			55	48
FBgn0020930	ENSG00000153933			35	33
FBgn0086904	ENSG00000196531			60	14
FBgn0086904	ENSG00000253506			55	56
FBgn0086904	ENSG00000136274			53	7
FBgn0033774	ENSG00000091704			29	29
FBgn0033774	ENSG00000158516			27	27
FBgn0033774	ENSG00000158525			26	25
FBgn0033774	ENSG00000153002			26	26
FBgn0033774	ENSG00000128510			29	29
FBgn0033774	ENSG00000163751			25	25
FBgn0003326	ENSG00000130720			10	16
FBgn0003326	ENSG00000166482			10	28
FBgn0003326	ENSG00000168477			12	14
FBgn0003326	ENSG00000187151			9	19
FBgn0033775	ENSG00000106258			28	29
FBgn0033775	ENSG00000160868			28	29
FBgn0033775	ENSG00000160870			27	28
FBgn0033775	ENSG00000059377			26	23
FBgn0033775	ENSG00000021461			27	28
FBgn0000181	ENSG00000145741			57	47
FBgn0000181	ENSG00000134717			61	65
FBgn0025692	ENSG00000178719			46	30
FBgn0025692	ENSG00000135472			42	32
FBgn0025692	ENSG00000135926			38	30
FBgn0013305	ENSG00000178719			37	32
FBgn0013305	ENSG00000135472			33	32
FBgn0013305	ENSG00000135926			31	31
FBgn0002069	ENSG00000115866			63	67
FBgn0010488	ENSG00000110321			29	29
FBgn0033782	ENSG00000126603			30	22
FBgn0033783	ENSG00000092871			18	34
FBgn0033783	ENSG00000170633			15	29
FBgn0033784	ENSG00000188215			34	37
FBgn0033785	ENSG00000182040			31	35
FBgn0033785	ENSG00000175311			28	34
FBgn0004512	ENSG00000005471			41	42
FBgn0004512	ENSG00000085563			41	42
FBgn0004512	ENSG00000004846			39	40
FBgn0004512	ENSG00000073734			37	37
FBgn0005624	ENSG00000056661			7	31
FBgn0005624	ENSG00000168283			7	33
FBgn0008654	ENSG00000056661			6	25
FBgn0008654	ENSG00000168283			7	28
FBgn0033791	ENSG00000163785			30	32
FBgn0259876	ENSG00000109805			18	23
FBgn0020370	ENSG00000134900			35	38
FBgn0020391	ENSG00000030304			34	29
FBgn0033799	ENSG00000189058			26	29
FBgn0086532	ENSG00000090054			48	48
FBgn0053138	ENSG00000114480			60	59
FBgn0053182	ENSG00000107077			43	24
FBgn0053182	ENSG00000066135			42	23
FBgn0053182	ENSG00000127663			42	23
FBgn0053182	ENSG00000186280			34	38
FBgn0053182	ENSG00000235268			32	37
FBgn0027079	ENSG00000204394			59	49
FBgn0027079	ENSG00000137411			45	44
FBgn0005654	ENSG00000135336			31	32
FBgn0033807	ENSG00000185176			25	22
FBgn0033807	ENSG00000184945			24	21
FBgn0033807	ENSG00000178301			22	22
FBgn0033808	ENSG00000184857			27	26
FBgn0033809	ENSG00000172940			28	28
FBgn0033810	ENSG00000162384			44	45
FBgn0040754	ENSG00000172428			52	15
FBgn0043010	ENSG00000174013			68	60
FBgn0011763	ENSG00000114126			38	38
FBgn0011763	ENSG00000198176			37	40
FBgn0011763	ENSG00000183434			29	32
FBgn0033812	ENSG00000162928			27	29
FBgn0033813	ENSG00000163444			29	24
FBgn0033814	ENSG00000165661			25	23
FBgn0033814	ENSG00000116260			26	22
FBgn0033815	ENSG00000174165			26	26
FBgn0033816	ENSG00000132300			29	28
FBgn0052843	ENSG00000064989			33	32
FBgn0052843	ENSG00000004948			31	27
FBgn0033830	ENSG00000129151			33	34
FBgn0033836	ENSG00000135677			45	40
FBgn0260475	ENSG00000135677			44	39
FBgn0259221	ENSG00000124406			57	53
FBgn0259221	ENSG00000132932			56	52
FBgn0013765	ENSG00000178104			21	4
FBgn0013765	ENSG00000136861			22	5
FBgn0050062	ENSG00000141316			25	20
FBgn0050062	ENSG00000090382			27	32
FBgn0050062	ENSG00000161572			26	30
FBgn0050062	ENSG00000151033			25	22
FBgn0050062	ENSG00000167531			21	25
FBgn0050062	ENSG00000120563			26	23
FBgn0050062	ENSG00000157093			22	26
FBgn0050062	ENSG00000171489			23	25
FBgn0050062	ENSG00000171478			23	25
FBgn0086757	ENSG00000136935			32	26
FBgn0000119	ENSG00000100068			7	45
FBgn0000119	ENSG00000162337			41	42
FBgn0000119	ENSG00000070018			40	42
FBgn0033842	ENSG00000172409			56	56
FBgn0040477	ENSG00000115163			21	34
FBgn0033844	ENSG00000134255			47	47
FBgn0033844	ENSG00000111666			47	49
FBgn0004638	ENSG00000177885			65	64
FBgn0033845	ENSG00000126787			10	11
FBgn0033846	ENSG00000189308			20	25
FBgn0033846	ENSG00000132749			12	23
FBgn0024556	ENSG00000178952			57	61
FBgn0260964	ENSG00000036565			43	50
FBgn0260964	ENSG00000165646			44	52
FBgn0033848	ENSG00000177679			6	6
FBgn0033853	ENSG00000008130			51	37
FBgn0053156	ENSG00000008130			54	41
FBgn0014877	ENSG00000109519			45	44
FBgn0014877	ENSG00000164284			33	31
FBgn0033856	ENSG00000111716			35	38
FBgn0033856	ENSG00000134333			35	35
FBgn0033856	ENSG00000166796			34	37
FBgn0033856	ENSG00000171989			36	34
FBgn0033856	ENSG00000166800			34	37
FBgn0033856	ENSG00000151116			24	18
FBgn0027581	ENSG00000134508			22	25
FBgn0027581	ENSG00000149679			20	29
FBgn0033859	ENSG00000076924			60	62
FBgn0033860	ENSG00000002549			36	38
FBgn0262360	ENSG00000063978			32	17
FBgn0033868	ENSG00000002549			37	38
FBgn0261041	ENSG00000151062			29	31
FBgn0261041	ENSG00000157445			29	32
FBgn0000662	ENSG00000146457			33	35
FBgn0033873	ENSG00000256043			15	16
FBgn0033879	ENSG00000127884			54	54
FBgn0086356	ENSG00000161800			33	32
FBgn0033882	ENSG00000144744			62	60
FBgn0033883	ENSG00000116353			45	43
FBgn0033884	ENSG00000163481			29	24
FBgn0013733	ENSG00000127603			28	28
FBgn0013733	ENSG00000151914			26	27
FBgn0013733	ENSG00000178209			10	11
FBgn0013733	ENSG00000096696			6	10
FBgn0013733	ENSG00000118898			5	14
FBgn0013733	ENSG00000167880			5	14
FBgn0013733	ENSG00000214860			1	14
FBgn0013733	ENSG00000227184			2	3
FBgn0033885	ENSG00000116288			47	54
FBgn0033886	ENSG00000130706			43	41
FBgn0013770	ENSG00000135047			51	52
FBgn0013770	ENSG00000136943			50	51
FBgn0013770	ENSG00000143387			44	45
FBgn0013770	ENSG00000163131			45	47
FBgn0020766	ENSG00000145982			49	49
FBgn0033887	ENSG00000109193			25	29
FBgn0033887	ENSG00000130540			22	27
FBgn0033890	ENSG00000198554			32	25
FBgn0033891	ENSG00000101247			50	48
FBgn0020620	ENSG00000148429			35	20
FBgn0020620	ENSG00000214946			13	32
FBgn0020620	ENSG00000189375			12	28
FBgn0020620	ENSG00000238283			16	27
FBgn0020620	ENSG00000197681			20	17
FBgn0020620	ENSG00000242384			19	17
FBgn0020620	ENSG00000161583			19	17
FBgn0020620	ENSG00000185128			19	17
FBgn0020620	ENSG00000234972			19	17
FBgn0020620	ENSG00000224226			19	17
FBgn0020620	ENSG00000188755			9	28
FBgn0033893	ENSG00000119640			37	41
FBgn0040752	ENSG00000251322			21	22
FBgn0040752	ENSG00000162105			20	20
FBgn0040752	ENSG00000161681			19	17
FBgn0033897	ENSG00000114982			23	27
FBgn0086895	ENSG00000067596			70	71
FBgn0040751	ENSG00000183513			52	55
FBgn0033899	ENSG00000121775			28	25
FBgn0033899	ENSG00000176142			28	26
FBgn0033900	ENSG00000134905			38	38
FBgn0033901	ENSG00000101346			42	44
FBgn0033902	ENSG00000149100			45	47
FBgn0033903	ENSG00000125434			39	40
FBgn0033903	ENSG00000162461			44	43
FBgn0033904	ENSG00000125434			39	41
FBgn0033904	ENSG00000162461			41	41
FBgn0033905	ENSG00000125434			40	42
FBgn0033905	ENSG00000162461			42	42
FBgn0033906	ENSG00000129625			44	38
FBgn0033906	ENSG00000115255			48	42
FBgn0033907	ENSG00000182180			43	41
FBgn0050069	ENSG00000198824			2	10
FBgn0033911	ENSG00000101438			40	42
FBgn0005613	ENSG00000164736			13	24
FBgn0005613	ENSG00000203883			11	22
FBgn0005613	ENSG00000171056			13	27
FBgn0005613	ENSG00000125398			8	13
FBgn0005613	ENSG00000100146			9	15
FBgn0005613	ENSG00000005513			9	16
FBgn0005613	ENSG00000258724			10	18
FBgn0033912	ENSG00000186468			89	89
FBgn0261276	ENSG00000198836			52	51
FBgn0033915	ENSG00000163788			38	43
FBgn0033916	ENSG00000136878			33	36
FBgn0033916	ENSG00000077254			33	34
FBgn0010241	ENSG00000005471			42	43
FBgn0010241	ENSG00000085563			42	43
FBgn0010241	ENSG00000004846			38	40
FBgn0010241	ENSG00000073734			38	38
FBgn0001220	ENSG00000113013			73	74
FBgn0261270	ENSG00000086475			68	69
FBgn0261270	ENSG00000179918			63	56
FBgn0028428	ENSG00000138622			56	28
FBgn0028428	ENSG00000099822			55	37
FBgn0028428	ENSG00000143630			53	41
FBgn0028428	ENSG00000164588			53	36
FBgn0033921	ENSG00000196116			14	7
FBgn0085408	ENSG00000138771			20	7
FBgn0085408	ENSG00000146950			18	8
FBgn0085408	ENSG00000158352			17	8
FBgn0085408	ENSG00000164403			13	10
FBgn0033924	ENSG00000006282			39	40
FBgn0033929	ENSG00000110768			45	48
FBgn0033932	ENSG00000120088			29	33
FBgn0033932	ENSG00000106113			30	34
FBgn0033933	ENSG00000117984			42	42
FBgn0033933	ENSG00000250644			25	27
FBgn0033933	ENSG00000196188			37	38
FBgn0033933	ENSG00000131400			40	39
FBgn0033934	ENSG00000197213			22	13
FBgn0033934	ENSG00000131848			23	13
FBgn0033934	ENSG00000204532			24	14
FBgn0033935	ENSG00000119487			27	29
FBgn0033936	ENSG00000166173			16	29
FBgn0261613	ENSG00000198795			21	22
FBgn0261613	ENSG00000102935			22	23
FBgn0024698	ENSG00000071894			45	44
FBgn0261823	ENSG00000143970			14	16
FBgn0261823	ENSG00000171456			12	12
FBgn0261823	ENSG00000141431			11	8
FBgn0020245	ENSG00000182197			52	53
FBgn0020245	ENSG00000158008			35	40
FBgn0010397	ENSG00000160789			34	32
FBgn0010397	ENSG00000113368			33	35
FBgn0010397	ENSG00000176619			33	34
FBgn0019938	ENSG00000068654			44	42
FBgn0050077	ENSG00000135441			46	44
FBgn0050077	ENSG00000258311			34	41
FBgn0003742	ENSG00000136527			46	36
FBgn0003742	ENSG00000164548			45	36
FBgn0003742	ENSG00000099622			19	24
FBgn0003742	ENSG00000147274			17	10
FBgn0003742	ENSG00000213516			17	10
FBgn0003742	ENSG00000102317			17	24
FBgn0003742	ENSG00000234414			15	7
FBgn0003742	ENSG00000244395			15	7
FBgn0003742	ENSG00000242875			15	7
FBgn0003742	ENSG00000242389			15	7
FBgn0003742	ENSG00000226941			15	7
FBgn0003742	ENSG00000169800			15	7
FBgn0003742	ENSG00000170748			16	9
FBgn0003742	ENSG00000175718			15	3
FBgn0010638	ENSG00000106803			67	70
FBgn0033948	ENSG00000168228			34	29
FBgn0033949	ENSG00000165475			46	45
FBgn0033952	ENSG00000093072			35	37
FBgn0020269	ENSG00000159674			21	38
FBgn0020269	ENSG00000144229			10	4
FBgn0020269	ENSG00000005108			8	3
FBgn0033958	ENSG00000151690			31	30
FBgn0028689	ENSG00000108671			68	68
FBgn0050476	ENSG00000130590			26	14
FBgn0050476	ENSG00000177570			33	17
FBgn0033962	ENSG00000181029			61	63
FBgn0020767	ENSG00000198369			29	29
FBgn0020767	ENSG00000166068			29	27
FBgn0020767	ENSG00000188766			29	30
FBgn0001319	ENSG00000164330			63	59
FBgn0001319	ENSG00000108001			62	63
FBgn0001319	ENSG00000088881			59	55
FBgn0001319	ENSG00000221818			61	59
FBgn0033969	ENSG00000165434			43	44
FBgn0033969	ENSG00000169299			41	42
FBgn0027783	ENSG00000136824			41	40
FBgn0028434	ENSG00000012061			44	35
FBgn0033972	ENSG00000144021			59	58
FBgn0033973	ENSG00000107521			26	22
FBgn0053506	ENSG00000144120			22	23
FBgn0053505	ENSG00000114767			39	40
FBgn0022063	ENSG00000165494			20	24
FBgn0013773	ENSG00000106258			28	28
FBgn0013773	ENSG00000160868			27	27
FBgn0013773	ENSG00000160870			26	26
FBgn0013773	ENSG00000059377			26	22
FBgn0013773	ENSG00000021461			26	26
FBgn0015714	ENSG00000106258			32	32
FBgn0015714	ENSG00000160868			31	31
FBgn0015714	ENSG00000160870			31	30
FBgn0015714	ENSG00000059377			25	22
FBgn0015714	ENSG00000021461			29	29
FBgn0033978	ENSG00000106258			33	33
FBgn0033978	ENSG00000160868			32	32
FBgn0033978	ENSG00000160870			31	31
FBgn0033978	ENSG00000059377			27	23
FBgn0033978	ENSG00000021461			30	30
FBgn0033979	ENSG00000106258			30	30
FBgn0033979	ENSG00000160868			28	28
FBgn0033979	ENSG00000160870			29	29
FBgn0033979	ENSG00000059377			25	22
FBgn0033979	ENSG00000021461			27	27
FBgn0013771	ENSG00000106258			30	30
FBgn0013771	ENSG00000160868			29	29
FBgn0013771	ENSG00000160870			29	29
FBgn0013771	ENSG00000059377			24	21
FBgn0013771	ENSG00000021461			26	26
FBgn0033980	ENSG00000106258			30	29
FBgn0033980	ENSG00000160868			29	29
FBgn0033980	ENSG00000160870			29	29
FBgn0033980	ENSG00000059377			26	23
FBgn0033980	ENSG00000021461			29	29
FBgn0033981	ENSG00000106258			28	28
FBgn0033981	ENSG00000160868			27	27
FBgn0033981	ENSG00000160870			28	28
FBgn0033981	ENSG00000059377			25	22
FBgn0033981	ENSG00000021461			25	25
FBgn0013772	ENSG00000106258			28	29
FBgn0013772	ENSG00000160868			27	28
